carrier_name,country,CC,NDC,country_upper,carrier_name_upper
TelePersoSA,Argentina,54.0,376,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,380,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,387,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,389,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,247,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,262,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,290,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,299,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,336,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,338,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,343,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,353,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,358,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,225,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,249,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,295,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,346,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,348,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,364,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,378,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,381,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,115,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,223,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,226,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,229,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,264,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,266,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,347,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,357,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,362,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,370,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,116,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,232,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,233,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,234,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,236,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,237,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,294,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,341,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,345,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,349,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,356,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,375,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,383,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,222,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,224,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,291,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,296,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,221,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,228,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,231,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,235,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,297,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,354,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,372,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,379,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,386,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,34,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,112,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,114,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,227,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,239,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,261,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,280,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,298,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,332,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,340,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,342,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,351,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,352,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,373,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,377,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,382,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,384,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,385,ARGENTINA,TELEPERSOSA
TelePersoSA,Argentina,54.0,388,ARGENTINA,TELEPERSOSA
Armentel,Armenia,374.0,,ARMENIA,ARMENTEL
Armentel,Armenia,374.0,01,ARMENIA,ARMENTEL
Armentel,Armenia,374.0,91,ARMENIA,ARMENTEL
Armentel,Armenia,374.0,96,ARMENIA,ARMENTEL
Armentel,Armenia,374.0,99,ARMENIA,ARMENTEL
KarabArmenia,Armenia,374.0,97,ARMENIA,KARABARMENIA
KarabArmenia,Armenia,374.0,04,ARMENIA,KARABARMENIA
MTS,Armenia,374.0,93,ARMENIA,MTSAR
MTS,Armenia,374.0,94,ARMENIA,MTSAR
MTS,Armenia,374.0,98,ARMENIA,MTSAR
MTS,Armenia,374.0,05,ARMENIA,MTSAR
MTS,Armenia,374.0,77,ARMENIA,MTSAR
Orange,Armenia,374.0,10,ARMENIA,ORANGEARMENI
Orange,Armenia,374.0,95,ARMENIA,ORANGEARMENI
Orange,Armenia,374.0,55,ARMENIA,ORANGEARMENI
Orange,Armenia,374.0,,ARMENIA,ORANGEARMENI
JamaicaIndie,Aruba,297.0,630,ARUBA,JAMAICAINDIE
JamaicaIndie,Aruba,297.0,290,ARUBA,JAMAICAINDIE
JamaicaIndie,Aruba,297.0,641,ARUBA,JAMAICAINDIE
JamaicaIndie,Aruba,297.0,640,ARUBA,JAMAICAINDIE
JamaicaIndie,Aruba,297.0,7,ARUBA,JAMAICAINDIE
JamaicaIndie,Aruba,297.0,642,ARUBA,JAMAICAINDIE
JamaicaIndie,Aruba,297.0,02,ARUBA,JAMAICAINDIE
Setar Aruba,Aruba,297.0,66,ARUBA,SETAR ARUBA
Setar Aruba,Aruba,297.0,69,ARUBA,SETAR ARUBA
Setar Aruba,Aruba,297.0,,ARUBA,SETAR ARUBA
Setar Aruba,Aruba,297.0,56,ARUBA,SETAR ARUBA
Setar Aruba,Aruba,297.0,59,ARUBA,SETAR ARUBA
Setar Aruba,Aruba,297.0,995,ARUBA,SETAR ARUBA
Setar Aruba,Aruba,297.0,01,ARUBA,SETAR ARUBA
SingTelOptus,Australia,61.0,432,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,479,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,2,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,421,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,422,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,468,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,478,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,423,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,431,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,482,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,1452,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,401,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,411,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,413,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,1453,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,403,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,435,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,412,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,466,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,1451,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,402,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,481,AUSTRALIA,SINGTELOPTUS
SingTelOptus,Australia,61.0,434,AUSTRALIA,SINGTELOPTUS
Vodafone,Australia,61.0,4202,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,450,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,410,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,4205,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,404,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,4206,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,4209,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,424,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,433,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,449,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,4888,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,452,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,03,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,425,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,430,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,4204,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,4208,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,451,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,453,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,405,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,406,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,416,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,4203,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,4207,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,426,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,414,AUSTRALIA,VODAFONEAUST
Vodafone,Australia,61.0,415,AUSTRALIA,VODAFONEAUST
A1 Telekom,Austria,43.0,,AUSTRIA,A1TELEKO
A1 Telekom,Austria,43.0,699,AUSTRIA,A1TELEKO
A1 Telekom,Austria,43.0,688,AUSTRIA,A1TELEKO
A1 Telekom,Austria,43.0,11,AUSTRIA,A1TELEKO
A1 Telekom,Austria,43.0,664,AUSTRIA,A1TELEKO
A1 Telekom,Austria,43.0,680,AUSTRIA,A1TELEKO
A1 Telekom,Austria,43.0,688,AUSTRIA,A1TELEKOM
A1 Telekom,Austria,43.0,680,AUSTRIA,A1TELEKOM
A1 Telekom,Austria,43.0,699,AUSTRIA,A1TELEKOM
A1 Telekom,Austria,43.0,,AUSTRIA,A1TELEKOM
A1 Telekom,Austria,43.0,664,AUSTRIA,A1TELEKOM
A1 Telekom,Austria,43.0,01,AUSTRIA,A1TELEKOM
H3G,Austria,43.0,10,AUSTRIA,H3G AUSTRIA
H3G,Austria,43.0,660,AUSTRIA,H3G AUSTRIA
H3G,Austria,43.0,,AUSTRIA,H3G AUSTRIA
Orange,Austria,43.0,677,AUSTRIA,ORANGEAUSTR
Orange,Austria,43.0,688,AUSTRIA,ORANGEAUSTR
Orange,Austria,43.0,05,AUSTRIA,ORANGEAUSTR
Orange,Austria,43.0,650,AUSTRIA,ORANGEAUSTR
Orange,Austria,43.0,676,AUSTRIA,ORANGEAUSTR
Orange,Austria,43.0,678,AUSTRIA,ORANGEAUSTR
Orange,Austria,43.0,680,AUSTRIA,ORANGEAUSTR
Orange,Austria,43.0,661,AUSTRIA,ORANGEAUSTR
Orange,Austria,43.0,664,AUSTRIA,ORANGEAUSTR
Orange,Austria,43.0,,AUSTRIA,ORANGEAUSTR
Orange,Austria,43.0,660,AUSTRIA,ORANGEAUSTR
T-Mobile,Austria,43.0,6772,AUSTRIA,TMOBILEAUTRI
T-Mobile,Austria,43.0,07,AUSTRIA,TMOBILEAUTRI
T-Mobile,Austria,43.0,650,AUSTRIA,TMOBILEAUTRI
T-Mobile,Austria,43.0,03,AUSTRIA,TMOBILEAUTRI
T-Mobile,Austria,43.0,676,AUSTRIA,TMOBILEAUTRI
T-Mobile,Austria,43.0,6778,AUSTRIA,TMOBILEAUTRI
AZERCELL GSM,Azerbaijan,994.0,,AZERBAIJAN,AZERCELL GSM
AZERCELL GSM,Azerbaijan,994.0,50,AZERBAIJAN,AZERCELL GSM
AZERCELL GSM,Azerbaijan,994.0,1,AZERBAIJAN,AZERCELL GSM
Azerfon,Azerbaijan,994.0,70,AZERBAIJAN,AZERFON
Azerfon,Azerbaijan,994.0,77,AZERBAIJAN,AZERFON
Azerfon,Azerbaijan,994.0,,AZERBAIJAN,AZERFON
Azerfon,Azerbaijan,994.0,04,AZERBAIJAN,AZERFON
Azerfon,Azerbaijan,994.0,04,AZERBAIJAN,AZERFONAZER
Azerfon,Azerbaijan,994.0,77,AZERBAIJAN,AZERFONAZER
Azerfon,Azerbaijan,994.0,70,AZERBAIJAN,AZERFONAZER
Bakcell,Azerbaijan,994.0,55,AZERBAIJAN,BAKCELL
Bakcell,Azerbaijan,994.0,,AZERBAIJAN,BAKCELL
Bakcell,Azerbaijan,994.0,02,AZERBAIJAN,BAKCELL
TelBahamas,Bahamas,1.0,242359,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242436,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242441,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242442,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242458,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242473,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242474,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242544,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242552,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242565,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242636,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242421,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242448,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242472,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242727,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242434,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242478,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242481,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242533,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242554,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242375,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242425,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242429,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242432,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242433,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242453,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242455,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242464,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242475,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242477,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242427,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242449,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242451,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242454,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242467,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242479,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242559,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242357,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242376,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242395,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242422,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242426,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242428,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242438,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242452,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242456,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242457,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242465,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242466,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242470,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242476,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242524,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242525,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242557,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242439,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242551,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242577,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242423,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242424,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242431,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242437,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242443,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242445,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242446,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242447,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242462,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242463,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242468,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242471,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242535,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242553,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242556,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242558,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,242646,BAHAMAS,TELBAHAMAS
TelBahamas,Bahamas,1.0,39,BAHAMAS,TELBAHAMAS
BahrainBSC,Bahrain,973.0,31,BAHRAIN,BAHRAINBSC
BahrainBSC,Bahrain,973.0,667,BAHRAIN,BAHRAINBSC
BahrainBSC,Bahrain,973.0,383,BAHRAIN,BAHRAINBSC
BahrainBSC,Bahrain,973.0,388,BAHRAIN,BAHRAINBSC
BahrainBSC,Bahrain,973.0,389,BAHRAIN,BAHRAINBSC
BahrainBSC,Bahrain,973.0,382,BAHRAIN,BAHRAINBSC
BahrainBSC,Bahrain,973.0,39,BAHRAIN,BAHRAINBSC
BahrainBSC,Bahrain,973.0,384,BAHRAIN,BAHRAINBSC
BahrainBSC,Bahrain,973.0,387,BAHRAIN,BAHRAINBSC
BahrainBSC,Bahrain,973.0,32,BAHRAIN,BAHRAINBSC
BahrainBSC,Bahrain,973.0,380,BAHRAIN,BAHRAINBSC
BahrainBSC,Bahrain,973.0,381,BAHRAIN,BAHRAINBSC
BahrainBSC,Bahrain,973.0,01,BAHRAIN,BAHRAINBSC
Viva,Bahrain,973.0,342,BAHRAIN,VIVABAHREIN
Viva,Bahrain,973.0,343,BAHRAIN,VIVABAHREIN
Viva,Bahrain,973.0,04,BAHRAIN,VIVABAHREIN
Viva,Bahrain,973.0,340,BAHRAIN,VIVABAHREIN
Viva,Bahrain,973.0,344,BAHRAIN,VIVABAHREIN
Viva,Bahrain,973.0,,BAHRAIN,VIVABAHREIN
Viva,Bahrain,973.0,33,BAHRAIN,VIVABAHREIN
Viva,Bahrain,973.0,3381,BAHRAIN,VIVABAHREIN
Viva,Bahrain,973.0,341,BAHRAIN,VIVABAHREIN
Viva,Bahrain,973.0,345,BAHRAIN,VIVABAHREIN
Vodafone,Bahrain,973.0,,BAHRAIN,VODAFONE BAH
Vodafone,Bahrain,973.0,2,BAHRAIN,VODAFONE BAH
Vodafone,Bahrain,973.0,36,BAHRAIN,VODAFONE BAH
Banglalink,Bangladesh,880.0,,BANGLADESH,BANGLALINK
Banglalink,Bangladesh,880.0,19,BANGLADESH,BANGLALINK
Banglalink,Bangladesh,880.0,03,BANGLADESH,BANGLALINK
GrameenPhone,Bangladesh,880.0,130,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13203 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13210 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,1322,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13240 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13243 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13248,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13252,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13254,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13208 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13235 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13236 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13200 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13242 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13247,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13250,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13255,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,1,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13206 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13230 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13234 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,131,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13207 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13209 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13211 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13215 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13217 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13238 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13249,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13202 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13204 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13212 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13218 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13237 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13244 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13246,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,17,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13201 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13205 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13213 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13214 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13216 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13231 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13232 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13233 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13241 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13251,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13253,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13256,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13219 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13239 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13245 ,BANGLADESH,GRAMEENPHONE
GrameenPhone,Bangladesh,880.0,13257,BANGLADESH,GRAMEENPHONE
RobiAxitaLTD,Bangladesh,880.0,02,BANGLADESH,ROBIAXITALTD
RobiAxitaLTD,Bangladesh,880.0,18,BANGLADESH,ROBIAXITALTD
CWWI,Barbados,1.0,,BARBADOS,CWWIBAR
CWWI,Barbados,1.0,600,BARBADOS,CWWIBAR
CWWI,Barbados,1.0,24625,BARBADOS,CWWIBAR
Bahamas,BeAlivLimted,1.0,49,BEALIVLIMTED,BAHAMAS
Bahamas,BeAlivLimted,1.0,242,BEALIVLIMTED,BAHAMAS
LifeBest,Belarus,375.0,04,BELARUS,LIFEBEST
LifeBest,Belarus,375.0,25,BELARUS,LIFEBEST
MTS,Belarus,375.0,295,BELARUS,MTS BELARUS
